isin,euronext_code,stock_name,degiro_symbol,symbol,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange_name,market,isShortable,feedQuality,feedQualitySecondary,icb_industry,name,description,logoid,type,close,Value.Traded,market_cap_basic,fundamental_currency_code,sector,industry,is_primary,exchange,country,currency_id,forex_rate,market_cap_USD,Traded_USD,turnover_rate,plate,证券代码,证券名称,en_description,dr_name,code,correct_industry,exchange_code,trade_currency,last_price,change,last_traded_at,close_price,trading_date
IT0004604762,IT0004604762-MTAA,Safilo Group,SFL,SFL,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Clothing and Accessories,SFL,SAFILO GROUP,safilo,stock,1.192,53030.888,555516129.51571,USD,Health Technology,Medical Specialties,True,MIL,Italy,EUR,1.11261,5.5551612951571,0.0005900269629768,0.0001,欧洲,,,SAFILO GROUP,,,,MTAA,EUR,1.192,-1.16,10:42 CEST21 Jul 2023,1.206,20 Jul 2023
FR0004155000,FR0004155000-XPAR,Groupe SFPI,SFPI,SFPI,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Publishing,SFPI,GROUPE SFPI,groupe-sfpi,stock,2.02,779.72,213439247.55527,USD,Producer Manufacturing,Building Products,True,EURONEXT,France,EUR,1.11261,2.1343924755527,8.675242692000002e-06,0.0,欧洲,,,GROUPE SFPI,,,,XPAR,EUR,2.02,-0.25,09:58 CEST21 Jul 2023,2.025,20 Jul 2023
IT0001469953,IT0001469953-MTAA,Acotel Group,SFT,SFT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Telecommunications Services,SFT,SOFTLAB,softlab-spa,stock,1.66,3384.74,9227009.74217,USD,Technology Services,Packaged Software,True,MIL,Italy,EUR,1.11261,0.0922700974217,3.7658955714e-05,0.0004,欧洲,,,SOFTLAB,,,,,,,,,,
IT0001029492,IT0001029492-MTAA,Saes Getters SpA,SG,SG,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Electrical Components,SG,SAES GETTERS,saes-getters-spa,stock,28.2,148106.4,574909149.1666601,USD,Producer Manufacturing,Metal Fabrication,True,MIL,Italy,EUR,1.11261,5.749091491666601,0.00164784661704,0.0003,欧洲,,,SAES GETTERS,,,,MTAA,EUR,28.10,-0.88,11:19 CEST21 Jul 2023,28.35,20 Jul 2023
IT0000076536,IT0000076536-MTAA,Sogefi,SGF,SGF,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Auto Parts,SGF,SOGEFI,sogefi,stock,1.28,56294.4,170843119.64720002,USD,Producer Manufacturing,Auto Parts: OEM,True,MIL,Italy,EUR,1.11261,1.7084311964720005,0.00062633712384,0.0004,欧洲,,,SOGEFI,,,,MTAA,EUR,1.28,-1.54,11:18 CEST21 Jul 2023,1.30,20 Jul 2023
FR0000125007,FR0000125007-XPAR,Saint-Gobain,SGO,SGO,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Building Materials: Other,SGO,圣戈班,saint-gobain,stock,58.56,5141743.68,33101586448.55634,USD,Producer Manufacturing,Building Products,False,EURONEXT,France,EUR,1.11261,331.0158644855634,0.057207554358048,0.0002,欧洲,SGO,圣戈班,SAINT GOBAIN,,,,"XPAR, XAMS, XBRU",EUR,58.56,0.21,11:20 CEST21 Jul 2023,58.44,20 Jul 2023
IT0001037081,IT0001037081-MTAA,Saes Getters SpA,SGR,SGR,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Electrical Components,SGR,SAES GETTERS RISP NC,saes-getters-spa,stock,28.5,138082.5,574909149.1666601,USD,Producer Manufacturing,Metal Fabrication,False,MIL,Italy,EUR,1.11261,5.749091491666601,0.00153631970325,0.0003,欧洲,,,SAES GETTERS RISP NC,,,,MTAA,EUR,28.50,-0.35,11:12 CEST21 Jul 2023,28.60,20 Jul 2023
GB00BP6MXD84,GB00BP6MXD84-XAMS,SHELL PLC,SHELL,SHELL,A,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,True,R,CX,Integrated Oil and Gas,SHELL,壳牌-X,shell,stock,28.16,41289515.52000001,205943054421.6706,USD,Energy Minerals,Integrated Oil,False,EURONEXT,United Kingdom,EUR,1.11261,2059.430544216706,0.4593912786270721,0.0002,欧洲,,,SHELL,壳牌,,,XAMS,EUR,28.22,0.95,11:20 CEST21 Jul 2023,27.955,20 Jul 2023
GG00BQZCBZ44,GG00BQZCBZ44-XBRU,SHURGARD,SHUR,SHUR,B,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,CX,Real Estate Holding and Development,SHUR,SHURGARD,shurgard,fund,42.495,114778.995,4117275399.24184,USD,Finance,Real Estate Development,True,EURONEXT,Luxembourg,EUR,1.11261,41.1727539924184,0.0012770425762695,0.0,欧洲,,,SHURGARD,,,,XBRU,EUR,42.495,2.18,11:03 CEST21 Jul 2023,41.59,20 Jul 2023
DE0007236101,DE0007236101-TNLB,Siemens AG,SIA,SIA,D,EUR,320,EBR,TNLB,Euronext Brussels,belgium,False,R,,Diversified Industrials,SIA,西门子-X,siemens,stock,150.9,3319.8,132956251418.03566,USD,Producer Manufacturing,Industrial Machinery,False,EURONEXT,Germany,EUR,1.11261,1329.5625141803566,3.6936426780000005e-05,0.0,欧洲,,,SIEMENS GEWONE AANDELEN,西门子,,,,,,,,,
NL0011660485,NL0011660485-XAMS,Sif Holding NV,SIFG,SIFG,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Renewable Energy Equipment,SIFG,SIF HOLDING,sif-holding,stock,13.22,37901.74,444557854.57061,USD,Producer Manufacturing,Building Products,True,EURONEXT,Netherlands,EUR,1.11261,4.4455785457061,0.000421698549414,0.0001,欧洲,,,SIF HOLDING,,,,XAMS,EUR,13.24,-0.9,11:13 CEST21 Jul 2023,13.36,20 Jul 2023
FR0013183985,FR0013183985-XPAR,Gensight Biologics SA,SIGHT,SIGHT,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Biotechnology,SIGHT,GENSIGHT BIOLOGICS,gensight-biologics,stock,0.725,5227.25,37488866.1554,USD,Health Technology,Pharmaceuticals: Major,True,EURONEXT,France,EUR,1.11261,0.374888661554,5.8158906225e-05,0.0002,欧洲,,,GENSIGHT BIOLOGICS,,,,XPAR,EUR,0.725,-0.41,11:19 CEST21 Jul 2023,0.728,20 Jul 2023
FR0000074122,FR0000074122-XPAR,Soci��t�� Informatique Industrielle,SII,SII,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Computer Services,SII,SII,sii,stock,53.4,78337.8,1155530315.64454,USD,Technology Services,Information Technology Services,True,EURONEXT,France,EUR,1.11261,11.5553031564454,0.00087159419658,0.0001,欧洲,,,SII,,,,XPAR,EUR,53.40,-0.93,11:15 CEST21 Jul 2023,53.90,20 Jul 2023
BE0003898187,BE0003898187-XBRU,Sipef,SIP,SIP,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Farming/Fishing/Ranching and Plantations,SIP,SIPEF,sipef,stock,55.5,111.0,647276741.7688,USD,Process Industries,Agricultural Commodities/Milling,True,EURONEXT,Belgium,EUR,1.11261,6.472767417688,1.2349971e-06,0.0,欧洲,,,SIPEF,,,,XBRU,EUR,55.50,-0.54,09:00 CEST21 Jul 2023,55.80,20 Jul 2023
IT0005262149,IT0005262149-MTAA,SIT SpA,SIT,SIT,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Building Materials: Other,SIT,SIT,,stock,3.44,3130.4,95505804.90605,USD,Producer Manufacturing,Industrial Machinery,True,MIL,Italy,EUR,1.11261,0.9550580490605,3.4829143440000005e-05,0.0,欧洲,,,SIT,,,,MTAA,EUR,3.44,-0.58,10:22 CEST21 Jul 2023,3.46,20 Jul 2023
FR0000121709,FR0000121709-XPAR,SEB,SK,SK,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Household Equipment and Products,SK,S.E.B.,s-e-b,stock,97.4,379567.8,5975586900.77734,USD,Consumer Durables,Electronics/Appliances,True,EURONEXT,France,EUR,1.11261,59.7558690077734,0.00422310929958,0.0001,欧洲,,,S.E.B.,,,,XPAR,EUR,97.35,0,11:19 CEST21 Jul 2023,97.35,20 Jul 2023
IT0003549422,IT0003549422-MTAA,Sanlorenzo SpA,SL,SL,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Recreational Vehicles and Boats,SL,SANLORENZO,sanlorenzo,stock,35.5,78455.0,1383823936.38742,USD,Consumer Durables,Recreational Products,True,MIL,Italy,EUR,1.11261,13.8382393638742,0.0008728981755,0.0001,欧洲,,,SANLORENZO,,,,MTAA,EUR,35.50,-0.56,11:14 CEST21 Jul 2023,35.70,20 Jul 2023
AN8068571086,AN8068571086-XPAR,Schlumberger NV,SLB,SLB,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Oil Equipment and Services,SLB,斯伦贝谢-X,schlumberger,stock,51.25,174301.25,81614446809.0,USD,Industrial Services,Contract Drilling,False,EURONEXT,United States,EUR,1.11261,816.14446809,0.001939293137625,0.0,欧洲,,,SCHLUMBERGER,斯伦贝谢,,,XPAR,EUR,51.30,0.43,11:20 CEST21 Jul 2023,51.08,20 Jul 2023
PTSLB0AM0010,PTSLB0AM0010-XLIS,Benfica,SLBEN,SLBEN,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Recreational Services,SLBEN,BENFICA SAD,benfica-sad,stock,3.65,354.05,93462376.72662,USD,Consumer Services,Movies/Entertainment,True,EURONEXT,Portugal,EUR,1.11261,0.9346237672662,3.939195705e-06,0.0,欧洲,,,BENFICA SAD,,,,,,,,,,
NL0000817179,NL0000817179-XAMS,Sligro Food Group,SLIGR,SLIGR,C,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,CX,Food Retailers and Wholesalers,SLIGR,SLIGRO FOOD GROUP,sligro-food-group-n-v,stock,16.88,457076.64,832521471.46619,USD,Consumer Services,Restaurants,True,EURONEXT,Netherlands,EUR,1.11261,8.3252147146619,0.005085480404304,0.0006,欧洲,,,SLIGRO FOOD GROUP,,,,XAMS,EUR,16.84,-0.59,11:20 CEST21 Jul 2023,16.94,20 Jul 2023
BE0974323553,BE0974323553-XBRU,Smartphoto Group NV,SMAR,SMAR,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Photography,SMAR,SMARTPHOTO GROUP,smartphoto,stock,27.5,2750.0,116678123.27886,USD,Retail Trade,Specialty Stores,True,EURONEXT,Belgium,EUR,1.11261,1.1667812327886,3.0596775e-05,0.0,欧洲,,,SMARTPHOTO GROUP,,,,XBRU,EUR,27.50,-1.79,10:21 CEST21 Jul 2023,28.00,20 Jul 2023
FR0013214145,FR0013214145-XPAR,SMCP SA,SMCP,SMCP,C,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Clothing and Accessories,SMCP,SMCP,smcp,stock,8.83,405738.5,740698458.1876,USD,Retail Trade,Apparel/Footwear Retail,True,EURONEXT,France,EUR,1.11261,7.406984581876,0.00451428712485,0.0006,欧洲,,,SMCP,,,,XPAR,EUR,8.83,0.11,11:16 CEST21 Jul 2023,8.82,20 Jul 2023
PTSNC0AM0006,PTSNC0AM0006-XLIS,Sonaecom,SNC,SNC,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Telecommunications Services,SNC,"SONAECOM,SGPS",sonaecom-sgps,stock,2.45,4451.65,834018562.8027,USD,Technology Services,Information Technology Services,True,EURONEXT,Portugal,EUR,1.11261,8.340185628027001,4.9529503065e-05,0.0,欧洲,,,"SONAECOM,SGPS",,,,,,,,,,
PTSNG0AM0007,PTSNG0AM0007-ENXL,SONAGI,SNG,SNG,D,EUR,560,ELI,ENXL,Euronext Lisbon,portugal,False,R,,Real Estate Holding and Development,SNG,SONAGI,sonagi,stock,1.25,8562.5,13916375.0,USD,Finance,Real Estate Development,True,EURONEXT,Portugal,EUR,1.11261,0.13916375,9.526723125e-05,0.0007,欧洲,,,SONAGI,,,,,,,,,,
NL0010627865,NL0010627865-XAMS,SnowWorld NV,SNOW,SNOW,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Biotechnology,SNOW,SNOWWORLD,snowworld,stock,10.7,642.0,46864651.96611,USD,Consumer Services,Movies/Entertainment,True,EURONEXT,Netherlands,EUR,1.11261,0.4686465196611,7.142956200000001e-06,0.0,欧洲,,,SNOWWORLD,,,,XAMS,EUR,10.70,0,09:00 CEST21 Jul 2023,10.70,20 Jul 2023
BE0003717312,BE0003717312-XBRU,Sofina,SOF,SOF,C,EUR,320,EBR,XBRU,Euronext Brussels,belgium,True,R,,Asset Managers and Custodians,SOF,SOFINA,sofina,stock,197.9,302984.9,7343626389.21681,USD,Finance,Investment Managers,True,EURONEXT,Belgium,EUR,1.11261,73.4362638921681,0.00337104029589,0.0,欧洲,,,SOFINA,,,,XBRU,EUR,197.70,1.02,11:10 CEST21 Jul 2023,195.70,20 Jul 2023
BE0003773877,BE0003773877-ALXB,Softimat,SOFT,SOFT,D,EUR,320,EBR,ALXB,Euronext Brussels,belgium,False,R,,Computer Services,SOFT,SOFTIMAT,softimat,stock,1.88,282.0,7901678.75915,USD,Finance,Real Estate Development,True,EURONEXT,Belgium,EUR,1.11261,0.0790167875915,3.1375602000000003e-06,0.0,欧洲,,,SOFTIMAT,,,,,,,,,,
FR0013227113,FR0013227113-XPAR,Soitec SA,SOI,SOI,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Semiconductors,SOI,SOITEC,soitec,stock,166.2,1524386.4,6544763264.94804,USD,Electronic Technology,Semiconductors,True,EURONEXT,France,EUR,1.11261,65.4476326494804,0.01696047552504,0.0003,欧洲,,,SOITEC,,SOI,Semiconductors,XPAR,EUR,166.10,0.54,11:19 CEST21 Jul 2023,165.20,20 Jul 2023
IT0001206769,IT0001206769-MTAA,SOL SpA,SOL,SOL,B,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Specialty Chemicals,SOL,SOL,sol,stock,26.9,18561.0,2721335983.67697,USD,Process Industries,Chemicals: Specialty,True,MIL,Italy,EUR,1.11261,27.2133598367697,0.0002065115421,0.0,欧洲,,,SOL,,,,MTAA,EUR,26.90,-0.19,10:55 CEST21 Jul 2023,26.95,20 Jul 2023
BE0003470755,BE0003470755-XBRU,Solvay,SOLB,SOLB,A,EUR,320,EBR,XBRU,Euronext Brussels,belgium,True,R,CX,Chemicals: Diversified,SOLB,索尔维集团,solvay,stock,104.3,1733674.6,11886681168.27169,USD,Process Industries,Chemicals: Specialty,True,EURONEXT,Belgium,EUR,1.11261,118.8668116827169,0.01928903696706,0.0002,欧洲,SOLB,索尔维集团,SOLVAY,,,,"XBRU, XPAR",EUR,104.10,0.58,11:20 CEST21 Jul 2023,103.50,20 Jul 2023
IT0005329815,IT0005329815-MTAA,Somec SpA,SOM,SOM,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Building Materials: Other,SOM,SOMEC,,stock,30.6,3060.0,234296092.83993,USD,Consumer Durables,Home Furnishings,True,MIL,Italy,EUR,1.11261,2.3429609283993,3.4045866e-05,0.0,欧洲,,,SOMEC,,,,MTAA,EUR,30.60,0.33,10:10 CEST21 Jul 2023,30.50,20 Jul 2023
PTSON0AM0001,PTSON0AM0001-XLIS,Sonae,SON,SON,B,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,CX,Food Retailers and Wholesalers,SON,SONAE,sonae,stock,0.9925,3014013.0825,2140895105.50718,USD,Technology Services,Information Technology Services,True,EURONEXT,Portugal,EUR,1.11261,21.4089510550718,0.0335342109572032,0.0016,欧洲,,,SONAE,,,,,,,,,,
FR0000050809,FR0000050809-XPAR,Sopra Steria Group,SOP,SOP,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Computer Services,SOP,SOPRA STERIA GROUP,sopra-steria-group,stock,183.7,1849124.2,4256206328.28809,USD,Technology Services,Information Technology Services,True,EURONEXT,France,EUR,1.11261,42.5620632828809,0.02057354076162,0.0005,欧洲,,,SOPRA STERIA GROUP,,,,XPAR,EUR,184.00,-2.39,11:19 CEST21 Jul 2023,188.50,20 Jul 2023
BE0003798155,BE0003798155-XBRU,Spadel,SPA,SPA,D,EUR,320,EBR,XBRU,Euronext Brussels,belgium,False,R,,Soft Drinks,SPA,SPADEL,spadel,stock,170.0,1190.0,785506464.75796,USD,Consumer Non-Durables,Beverages: Non-Alcoholic,True,EURONEXT,Belgium,EUR,1.11261,7.855064647579599,1.3240059000000002e-05,0.0,欧洲,,,SPADEL,,,,,,,,,,
FR0000053944,FR0000053944-XPAR,Fonci��re Volta,SPEL,SPEL,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Real Estate Holding and Development,SPEL,FONCIERE VOLTA,fonciere-volta,stock,7.5,1950.0,92119836.19762,USD,Finance,Real Estate Development,True,EURONEXT,France,EUR,1.11261,0.9211983619762,2.1695895e-05,0.0,欧洲,,,FONCIERE VOLTA,,,,,,,,,,
FR0012757854,FR0012757854-XPAR,Spie,SPIE,SPIE,B,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Engineering and Contracting Services,SPIE,SPIE,spie,stock,28.34,461488.56,5185434985.2745,USD,Industrial Services,Engineering & Construction,True,EURONEXT,France,EUR,1.11261,51.854349852744996,0.005134567867416,0.0001,欧洲,,,SPIE,,,,XPAR,EUR,28.32,0.07,11:19 CEST21 Jul 2023,28.30,20 Jul 2023
IT0005495657,IT0005495657-MTAA,SAIPEM,SPM,SPM,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Oil Equipment and Services,SPM,SAIPEM,saipem,stock,1.473,11515109.742,3260628358.68528,USD,Industrial Services,Engineering & Construction,True,MIL,Italy,EUR,1.11261,32.6062835868528,0.1281182625004662,0.0039,欧洲,,,SAIPEM,,,,MTAA,EUR,1.4735,-0.47,11:20 CEST21 Jul 2023,1.4805,20 Jul 2023
NL0015000NM7,NL0015000NM7-XAMS,SPR1 ORD SHARES,SPR1,SPR1,D,EUR,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Open End and Miscellaneous Investment Vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR0011289040,FR0011289040-XPAR,Sqli SA,SQI,SQI,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Consumer Digital Services,SQI,SQLI,sqli,stock,48.8,24302.4,251124267.79957,USD,Technology Services,Information Technology Services,True,EURONEXT,France,EUR,1.11261,2.5112426779957,0.00027039093264,0.0001,欧洲,,,SQLI,,,,XPAR,EUR,48.80,-1.21,10:41 CEST21 Jul 2023,49.40,20 Jul 2023
IT0003153415,IT0003153415-MTAA,SNAM,SRG,SRG,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Pipelines,SRG,SNAM,snam,stock,4.835,7443651.725,17937479667.71167,USD,Utilities,Gas Distributors,True,MIL,Italy,EUR,1.11261,179.3747966771167,0.0828188134575225,0.0005,欧洲,,,SNAM,,,,MTAA,EUR,4.832,0.52,11:20 CEST21 Jul 2023,4.807,20 Jul 2023
IT0003814537,IT0003814537-MTAA,Servizi Italia SpA,SRI,SRI,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Professional Business Support Services,SRI,SERVIZI ITALIA,servizi-italia-spa,stock,1.305,15209.775,43458300.7782,USD,Commercial Services,Miscellaneous Commercial Services,True,MIL,Italy,EUR,1.11261,0.434583007782,0.0001692254776275,0.0004,欧洲,,,SERVIZI ITALIA,,,,,,,,,,
FR0013006558,FR0013006558-XPAR,SRP Groupe SA,SRP,SRP,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Apparel Retailers,SRP,SHOWROOMPRIVE,showroomprive,stock,1.3,15282.8,175186575.03479,USD,Retail Trade,Internet Retail,True,EURONEXT,France,EUR,1.11261,1.7518657503479,0.00017003796108,0.0001,欧洲,,,SHOWROOMPRIVE,,,,XPAR,EUR,1.30,-1.81,10:52 CEST21 Jul 2023,1.324,20 Jul 2023
IT0000433307,IT0000433307-MTAA,Saras,SRS,SRS,C,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Oil Refining and Marketing,SRS,萨拉斯石油,saras,stock,1.2725,2503497.4125,1333158653.38359,USD,Energy Minerals,Oil Refining/Marketing,True,MIL,Italy,EUR,1.11261,13.3315865338359,0.0278541625612162,0.0021,欧洲,SRS,萨拉斯石油,SARAS,,,,MTAA,EUR,1.2725,0.08,11:18 CEST21 Jul 2023,1.2715,20 Jul 2023
IT0003621783,IT0003621783-MTAA,SS Lazio SpA,SSL,SSL,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Recreational Services,SSL,S.S. LAZIO,,stock,1.055,28546.19,79185127.85667,USD,Consumer Services,Movies/Entertainment,True,MIL,Italy,EUR,1.11261,0.7918512785667001,0.000317607764559,0.0004,欧洲,,,S.S. LAZIO,,,,MTAA,EUR,1.055,0.48,11:07 CEST21 Jul 2023,1.05,20 Jul 2023
FR0000064271,FR0000064271-XPAR,STEF S.A.,STF,STF,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Trucking,STF,STEF,stef,stock,107.2,350758.4,1496398024.93412,USD,Transportation,Trucking,True,EURONEXT,France,EUR,1.11261,14.9639802493412,0.00390257303424,0.0003,欧洲,,,STEF,,,,XPAR,EUR,107.20,-1.29,10:34 CEST21 Jul 2023,108.60,20 Jul 2023
NL00150001Q9,NL00150001Q9-MTAA,Stellantis NV,STLAM,STLAM,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Automobiles,STLAM,Stellantis,stellantis,stock,16.676,27596578.768,58320208051.87335,USD,Consumer Durables,Motor Vehicles,False,MIL,Netherlands,EUR,1.11261,583.2020805187335,0.3070422950306448,0.0005,欧洲,STLAM,Stellantis,STELLANTIS,Stellantis,,,MTAA,EUR,16.68,0.12,11:20 CEST21 Jul 2023,16.66,20 Jul 2023
NL00150001Q9,NL00150001Q9-XPAR,Stellantis NV,STLAP,STLAP,A,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Automobiles,STLAP,Stellantis-X,stellantis,stock,16.688,4586546.608,58320208051.87335,USD,Consumer Durables,Motor Vehicles,False,EURONEXT,Netherlands,EUR,1.11261,583.2020805187335,0.0510303762152688,0.0001,欧洲,,,STELLANTIS NV,Stellantis,,,XPAR,EUR,16.68,0.17,11:20 CEST21 Jul 2023,16.652,20 Jul 2023
NL0000226223,NL0000226223-MTAA,STMicroelectronics,STMMI,STMMI,A,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,CX,D15,Semiconductors,STMMI,意法半导体-X,stmicroelectronics,stock,45.77,44573480.66000001,46707376680.84103,USD,Electronic Technology,Semiconductors,False,MIL,Switzerland,EUR,1.11261,467.07376680841026,0.4959290031712262,0.0011,欧洲,,,STMICROELECTRONICS,意法半导体,,,MTAA,EUR,45.77,-1.0,11:20 CEST21 Jul 2023,46.23,20 Jul 2023
NL0000226223,NL0000226223-XPAR,STMicroelectronics,STM,STMPA,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Semiconductors,STMPA,意法半导体,stmicroelectronics,stock,45.825,19585421.7,46707376680.84103,USD,Electronic Technology,Semiconductors,True,EURONEXT,Switzerland,EUR,1.11261,467.07376680841026,0.21790936037637,0.0005,欧洲,STMPA,意法半导体,STMICROELECTRONICS,意法半导体,,,XPAR,EUR,45.775,-0.97,11:20 CEST21 Jul 2023,46.225,20 Jul 2023
FR0000121972,FR0000121972-XPAR,Schneider Electric,SU,SU,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,CX,Electrical Components,SU,施耐德电气,schneider,stock,161.18,12401511.56,99956453870.74094,USD,Producer Manufacturing,Electrical Products,True,EURONEXT,France,EUR,1.11261,999.5645387074094,0.137980457767716,0.0001,欧洲,SU,施耐德电气,SCHNEIDER ELECTRIC SE,施耐德电气,,,XPAR,EUR,161.04,0.46,11:20 CEST21 Jul 2023,160.30,20 Jul 2023
FR0000121220,FR0000121220-XPAR,Sodexo,SW,SW,A,EUR,710,EPA,XPAR,Euronext Paris,france,True,R,,Restaurants and Bars,SW,索迪斯,sodexo,stock,97.12,814448.32,15664279748.11799,USD,Consumer Services,Restaurants,True,EURONEXT,France,EUR,1.11261,156.6427974811799,0.009061633453152,0.0001,欧洲,SW,索迪斯,SODEXO,,,,XPAR,EUR,96.90,0.75,11:20 CEST21 Jul 2023,96.18,20 Jul 2023
FR0004180578,FR0004180578-XPAR,Sword Group,SWP,SWP,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,,Computer Services,SWP,SWORD GROUP,sword,stock,41.95,111125.55,440264824.33285,USD,Technology Services,Information Technology Services,True,EURONEXT,Luxembourg,EUR,1.11261,4.4026482433285,0.001236393981855,0.0003,欧洲,,,SWORD GROUP,,,,XPAR,EUR,41.90,1.09,11:13 CEST21 Jul 2023,41.45,20 Jul 2023
IT0005001554,IT0005001554-MTAA,Triboo SpA,TB,TB,D,EUR,608,MIL,MTAA,Borsa Italiana S.p.A.,italy,False,D15,,Media Agencies,TB,TRIBOO,,stock,0.828,24518.736,26222877.02056,USD,Technology Services,Information Technology Services,True,MIL,Italy,EUR,1.11261,0.2622287702056,0.0002727979086096,0.001,欧洲,,,TRIBOO,,,,MTAA,EUR,0.828,0.98,11:16 CEST21 Jul 2023,0.82,20 Jul 2023
VGG885761061,VGG885761061-XAMS,Thunderbird Resorts,TBIRD,TBIRD,D,USD,200,EAM,XAMS,Euronext Amsterdam,netherlands,False,R,,Casinos and Gambling,TBIRD,THUNDERBIRD RESORTS INC.,thunderbird-resorts,stock,0.09,2758.59,3018353.0,USD,Consumer Services,Casinos/Gaming,False,EURONEXT,Panama,USD,1.0,0.03018353,2.7585900000000003e-05,0.0009,欧洲,,,THUNDERBIRD RESORTS INC.,,,,XAMS,USD,0.09,1.12,10:38 CEST21 Jul 2023,0.089,20 Jul 2023
FR001400I939,FR001400I939-XPAR,TECHNICOLOR CS,TCHCS,TCHCS,D,EUR,710,EPA,XPAR,Euronext Paris,france,False,,,,TCHCS,TECHNICOLOR CREATIVE STUDIOS,,stock,3.4,5746.0,92308317.354,USD,Technology Services,Packaged Software,True,EURONEXT,France,EUR,1.11261,0.92308317354,6.393057060000001e-05,0.0001,欧洲,,,TECHNICOLOR CREATIVE STUDIOS,,,,XPAR,EUR,3.40,4.62,10:57 CEST21 Jul 2023,3.25,20 Jul 2023
PTTD10AM0000,PTTD10AM0000-XLIS,Teixeira Duarte,TDSA,TDSA,D,EUR,560,ELI,XLIS,Euronext Lisbon,portugal,False,R,,Construction,TDSA,"TEIXEIRA DUARTE, SA",teixeira-duarte-sa,stock,0.0818,2045.0,37874806.20000001,USD,Industrial Services,Engineering & Construction,True,EURONEXT,Portugal,EUR,1.11261,0.3787480620000001,2.2752874500000004e-05,0.0001,欧洲,,,"TEIXEIRA DUARTE, SA",,,,,,,,,,
NL0014559478,NL0014559478-XPAR,Technip Energies NV,TE,TE,B,EUR,710,EPA,XPAR,Euronext Paris,france,False,R,CX,Oil Equipment and Services,TE,TECHNIP ENERGIES,technip-energies-n-v,stock,21.65,281774.75,4275125114.6182694,USD,Industrial Services,Engineering & Construction,True,EURONEXT,France,EUR,1.11261,42.751251146182696,0.003135054045975,0.0001,欧洲,,,TECHNIP ENERGIES,,,,XPAR,EUR,21.65,0.37,11:11 CEST21 Jul 2023,21.57,20 Jul 2023
