isin,name,symbol,证券名称,industry,xetr_industry,category,currency,exchangeId,exchange_degiro,exchange_mic_code,exchange,isShortable,feedQuality,feedQualitySecondary,slug,name.originalValue,name.translations.others,name.translations.en,overview.lastPrice,changeToPrevDay,turnover,marketCapitalisation,overview.dateTimeLastPrice
US6541061031,Nike,NKE,,Apparel/Footwear,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,nike-inc,NIKE INC. B,Nike Inc.,,100.24,0.9059794644,224090.83,153364192800.0,2023-08-10T17:23:32+02:00
US1491231015,Caterpillar,CAT1,,Trucks/Construction/Farm Machinery,Machinery: Construction and Handling,D,EUR,194,XET,XETR,Xetra,False,D15,,caterpillar-inc,CATERPILLAR INC. DL 1,Caterpillar Inc.,,257.0,-1.5325670499,74933.0,209426730000.0,2023-08-10T17:01:20+02:00
DE000A2DAM03,Aumann,AAG,,Industrial Machinery,Industrial Machinery,C,EUR,194,XET,XETR,Xetra,False,D15,,aumann-ag,AUMANN AG INH O.N.,Aumann AG,,13.38,2.7649769585,270227.18,204045000.0,2023-08-10T17:19:09+02:00
DE0005103006,ADVA Optical Networking,ADV,,Telecommunications Equipment,Communications Technology,C,EUR,194,XET,XETR,Xetra,False,D15,,adva-optical-networking-se,ADTRAN NETW.SE INH O.N.,Adtran Networks SE,Adtran Networks SE,19.98,0.0,197655.54,1039159800.0,2023-08-10T17:16:35+02:00
DE000A255F11,Friedrich Vorwerk Group,VH2,,Oil & Gas Pipelines,Industrial Products & Services,D,EUR,194,XET,XETR,Xetra,False,D15,,friedrich-vorwerk-group-se,FR.VORWERK GRP SE INH ON,Friedrich Vorwerk Group SE,,10.46,-0.5703422054,192456.78,209200000.0,2023-08-10T17:22:10+02:00
FR0000131104,BNP Paribas SA,BNP,,Major Banks,Banks,D,EUR,194,XET,XETR,Xetra,False,D15,,bnp-paribas-s-a,BNP PARIBAS INH. EO 2,BNP Paribas S.A.,,60.26,2.8327645051,204293.98,74380725800.0,2023-08-10T17:00:09+02:00
US02209S1033,Altria Group,PHM7,,Tobacco,,D,EUR,194,XET,XETR,Xetra,False,D15,,altria-group-inc,"ALTRIA GRP INC. DL-,333",Altria Group Inc.,,40.2,-0.7652431499,298440.13,112799592000.0,2023-08-10T17:15:25+02:00
NL0011585146,Ferrari,2FE,,Motor Vehicles,Automobiles,C,EUR,194,XET,XETR,Xetra,False,D15,,ferrari-n-v,FERRARI N.V.,,,288.2,1.9094766619,132608.0,74145214000.0,2023-08-10T16:50:58+02:00
DE0007480204,Deutsche EuroShop,DEQ,,Real Estate Development,Real Estate,D,EUR,194,XET,XETR,Xetra,False,D15,,deutsche-euroshop-ag,DEUTSCHE EUROSHOP NA O.N.,Deutsche EuroShop AG,,23.5,1.2931034482,534545.2,1796810000.0,2023-08-10T17:26:42+02:00
DE000A2TSL71,SYNLAB,SYAB,,Medical/Nursing Services,Health Care,D,EUR,194,XET,XETR,Xetra,False,D15,,synlab-ag,SYNLAB AG INH O.N.,SYNLAB AG,,9.5,1.7130620985,581598.63,2111090000.0,2023-08-10T17:24:36+02:00
IT0003128367,Enel SpA,ENL,,Electric Utilities,Conventional Electricity,A,EUR,194,XET,XETR,Xetra,False,CX,D15,enel-s-p-a,ENEL S.P.A. EO 1,Enel S.p.A.,,6.072,1.1325782811,12098.0,61732080960.0,2023-08-10T17:18:10+02:00
DE0007568578,SFC Energy,F3C,,Electronic Production Equipment,Renewable Energies,C,EUR,194,XET,XETR,Xetra,False,D15,,sfc-energy-ag,SFC ENERGY AG,SFC Energy AG,,22.8,0.8849557522,131563.3,395808000.0,2023-08-10T17:23:46+02:00
ES0173516115,Repsol SA,REP,,Integrated Oil,Integrated Oil and Gas,D,EUR,194,XET,XETR,Xetra,False,D15,,repsol-ypf-s-a,REPSOL S.A. INH. EO 1,Repsol YPF S.A.,,14.105,1.6210374639,232698.2,18722977000.0,2023-08-10T17:21:30+02:00
CA32076V1031,First Majestic Silver Corp,FMV,,Precious Metals,,D,EUR,194,XET,XETR,Xetra,False,D15,,first-majestic-silver-corp,FIRST MAJESTIC SILVER,First Majestic Silver Corp.,,5.418,-1.095290252,142877.61,,2023-08-10T17:16:29+02:00
DE000A2YPDD0,VIB Vermoegen,VIH1,,Real Estate Development,,D,EUR,194,XET,XETR,Xetra,False,D15,,vib-vermoegen-na-o-n,VIB VERMOEGEN NA O.N.,,,15.06,1.2096774193,85232.04,497733000.0,2023-08-10T17:20:11+02:00
DE0007193500,Koenig & Bauer,SKB,,Industrial Machinery,Industrial Machinery,C,EUR,194,XET,XETR,Xetra,False,D15,,koenig-bauer-ag,KOENIG + BAUER AG ST O.N.,Koenig & Bauer AG,,14.76,-1.8617021277,68063.18,243835200.0,2023-08-10T17:26:51+02:00
US7134481081,PepsiCo,PEP,,Beverages: Non-Alcoholic,Soft Drinks,A,EUR,194,XET,XETR,Xetra,True,CX,D15,pepsico-inc,"PEPSICO INC. DL-,0166",PepsiCo Inc.,,168.1,0.1429762897,152242.16,231473700000.0,2023-08-10T16:38:07+02:00
DE0005220909,Nexus,NXU,,Packaged Software,Software,D,EUR,194,XET,XETR,Xetra,False,D15,,nexus-ag,NEXUS AG O.N.,NEXUS AG,,57.2,0.3508771929,299723.3,987844000.0,2023-08-10T17:26:22+02:00
DE000A1TNUT7,Deutsche Beteiligungs,DBAN,,Financial Conglomerates,Private Equity & Venture Capital,B,EUR,194,XET,XETR,Xetra,False,D15,,deutsche-beteiligungs-ag,DT.BETEILIG.AG NA O.N.,Deutsche Beteiligungs AG,,30.5,0.1642036124,268637.5,573400000.0,2023-08-10T17:26:07+02:00
BE0974293251,Anheuser Busch Inbev SA,1NBA,,Beverages: Alcoholic,Brewers,A,EUR,194,XET,XETR,Xetra,True,CX,D15,ab-inbev-sa-nv-anheuser-busch-inbev,ANHEUSER-BUSCH INBEV,AB InBev SA-NV (Anheuser-Busch InBev),,51.87,0.9929906542,275488.92,104737978800.0,2023-08-10T16:56:58+02:00
DE000NWRK013,New Work,NWO,,Personnel Services,Internet,A,EUR,194,XET,XETR,Xetra,False,D15,,new-work-se,NEW WORK SE NA O.N.,NEW WORK SE,,95.3,-4.0281973817,975656.3,535586000.0,2023-08-10T17:25:44+02:00
DE0005408116,Aareal Bank,ARL,,Finance/Rental/Leasing,Mortgage Banks,C,EUR,194,XET,XETR,Xetra,False,D15,,aareal-bank-ag,AAREAL BANK AG,Aareal Bank AG,,33.05,0.0,57218.3,1978373000.0,2023-08-10T15:14:26+02:00
DE0006223407,ProCredit Holding ,PCZ,,Regional Banks,Credit Banks,D,EUR,194,XET,XETR,Xetra,False,D15,,procredit-holding-ag-co-kgaa,PROCREDIT HLDG AG NA EO 5,ProCredit Holding AG & Co. KGaA,,7.4,2.4930747922,738847.94,435860000.0,2023-08-10T17:15:57+02:00
DE0005167902,3U Holding,UUU,,Industrial Conglomerates,Industrial Products & Services,B,EUR,194,XET,XETR,Xetra,False,D15,,3u-holding-ag,3U HOLDING AG,3U HOLDING AG,,2.48,-0.4016064258,19274.94,91040800.0,2023-08-10T16:57:27+02:00
DE0007446007,Takkt,TTK,,Wholesale Distributors,"Retail, Catalog",D,EUR,194,XET,XETR,Xetra,False,D15,,takkt-ag,TAKKT AG O.N.,TAKKT AG,,12.76,-0.1564945227,105389.3,837183600.0,2023-08-10T17:25:44+02:00
US60770K1079,Moderna,0QF,,Biotechnology,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,moderna-inc-dl-0001,"MODERNA INC. DL-,0001",Moderna Inc. ,,92.85,0.4435309389,277433.01,35747250000.0,2023-08-10T17:15:57+02:00
NL0000009538,Koninklijke Philips,PHI1,,Medical Specialties,Medical Equipment,D,EUR,194,XET,XETR,Xetra,False,D15,,philips-electronics-n-v,"KONINKL. PHILIPS EO -,20",Philips Electronics N.V.,,18.768,0.2778371446,133243.58,16690757760.0,2023-08-10T17:19:36+02:00
IT0000072618,Intesa Sanpaolo SpA,IES,,Major Banks,Banks,C,EUR,194,XET,XETR,Xetra,False,CX,D15,intesa-sanpaolo-s-p-a,INTESA SANPAOLO,Intesa Sanpaolo S.p.A.,,2.447,2.0646506777,69665.96,46465593600.0,2023-08-10T17:20:31+02:00
DE000A161077,Ernst Russ,HXCK,,Other Transportation,Diversified Financial,D,EUR,194,XET,XETR,Xetra,False,D15,,ernst-russ-ag,ERNST RUSS AG NA O.N.,Ernst Russ AG,,5.07,0.0,8921.71,164420100.0,2023-08-10T17:19:00+02:00
DE000A255G02,Enapter,BUF1,,Alternative Power Generation,Renewable Energies,D,EUR,194,XET,XETR,Xetra,False,D15,,enapter-ag-inh-o-n,ENAPTER AG INH O.N.,,,11.9,-2.0576131688,142605.65,323680000.0,2023-08-10T17:25:34+02:00
DE000A2DA588,MAX Automation,MXHN,,Industrial Machinery,"Industrial, Diversified",B,EUR,194,XET,XETR,Xetra,False,CX,D15,max-automation-se-na-o-n,MAX AUTOMATION SE NA O.N.,,,5.72,0.0,70762.12,235892800.0,2023-08-10T16:40:07+02:00
FR0000121485,Kering SA,PPX,,Consumer Sundries,Clothing and Accessories,A,EUR,194,XET,XETR,Xetra,False,CX,D15,kering-s-a,KERING S.A. INH. EO 4,Kering S.A.,,530.0,2.4550550937,80710.0,65757100000.0,2023-08-10T17:24:16+02:00
US0605051046,Bank of America Corp,NCB,,Major Banks,,B,EUR,194,XET,XETR,Xetra,False,D15,,bank-of-america-corp,"BANK AMERICA DL 0,01",Bank of America Corp.,,28.18,0.0710227272,42367.84,225464516600.0,2023-08-10T17:23:39+02:00
US08862E1091,Beyond Meat,0Q3,,Food: Major Diversified,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,beyond-meat-inc,BEYOND MEAT INC.,,,11.844,1.7875558611,107997.05,750921444.0,2023-08-10T16:49:33+02:00
DE0007274136,Sto ,STO3,,Building Products,Home Construction & Furnishings,A,EUR,194,XET,XETR,Xetra,False,CX,D15,sto-se-co-kgaa,STO SE+CO.KGAA VZO O.N.,Sto SE & Co. KGaA,,142.6,-0.6963788301,220214.4,978236000.0,2023-08-10T17:09:53+02:00
US46625H1005,JPMorgan Chase ,CMC,,Major Banks,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,jpmorgan-chase-co,JPMORGAN CHASE DL 1,JPMorgan Chase & Co.,,140.1,-0.142551675,53704.1,575100693000.0,2023-08-10T17:15:33+02:00
LU2356314745,Novem Group S.A.,NVM,,Wholesale Distributors,Auto Parts & Equipment,D,EUR,194,XET,XETR,Xetra,False,D15,,novem-group-s-a,NOVEM GROUP S.A. EO 1,Novem Group S.A.,,11.1,2.7777777777,10562.1,477633000.0,2023-08-10T15:12:23+02:00
DE0005408884,Leoni,LEO,,Electrical Products,Auto Parts & Equipment,D,EUR,194,XET,XETR,Xetra,False,D15,,leoni-ag,LEONI AG NA O.N.,Leoni AG,,0.1326,-1.3392857143,2971.02,4332042.0,2023-08-10T16:18:16+02:00
US2358511028,Danaher Corp,DAP,,Medical Specialties,,C,EUR,194,XET,XETR,Xetra,False,D15,,danaher-corp,"DANAHER CORP. DL-,01",Danaher Corp.,,238.0,1.8835616438,31284.8,206893400000.0,2023-08-10T16:39:27+02:00
DE000A12UP37,NorCom Information Technology,NC5A,,Packaged Software,Internet,D,EUR,194,XET,XETR,Xetra,False,D15,,norcom-information-technology-gmbh-co-kgaa,NORCOM INF.TECHN. INH ON,NorCom Information Technology GmbH & Co. KGaA,,7.7,-0.6451612904,44685.0,16401000.0,2023-08-10T17:00:37+02:00
US6092071058,Mondelez International,KTF,,Food: Specialty/Candy,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,mondelez-international-inc,MONDELEZ INTL INC. A,Mondelez International Inc.,,67.54,0.297000297,88281.98,93990757740.0,2023-08-10T17:21:26+02:00
NL0013654783,Prosus,1TY,,Financial Conglomerates,Consumer Digital Services,C,EUR,194,XET,XETR,Xetra,False,D15,,prosus-nv-eo-05,"PROSUS NV EO -,05",,,67.93,2.3813112283,41844.08,213081465400.0,2023-08-10T17:16:39+02:00
DE0005229504,Bijou Brigitte modische Accessoires,BIJ,,Other Consumer Specialties,"Retail, Specialty",D,EUR,194,XET,XETR,Xetra,False,D15,,bijou-brigitte-ag,BIJOU BRIGITTE O.N.,Bijou Brigitte AG,,43.5,-0.6849315069,91350.9,352350000.0,2023-08-10T17:25:13+02:00
DE000LS1LUS9,Lang & Schwarz,LUS1,,Investment Banks/Brokers,,C,EUR,194,XET,XETR,Xetra,False,D15,,lang-schwarz-ag-na-o-n,LANG + SCHWARZ AG NA O.N.,,,8.7,-1.1363636364,4139.0,82128000.0,2023-08-10T16:11:57+02:00
US5007541064,Kraft Heinz Co,KHNZ,,Food: Major Diversified,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,kraft-heinz-co,"KRAFT HEINZ CO.DL -,01",Kraft Heinz Co.,,31.41,-0.6012658228,143622.46,39042630000.0,2023-08-10T17:24:26+02:00
DE0005232805,Bertrandt,BDT,,Engineering & Construction,Auto Parts & Equipment,B,EUR,194,XET,XETR,Xetra,False,D15,,bertrandt-ag,BERTRANDT AG O.N.,Bertrandt AG,,46.0,0.0,379075.65,466440000.0,2023-08-10T17:26:47+02:00
US4370761029,Home Depot,HDI,,Home Improvement Chains,,D,EUR,194,XET,XETR,Xetra,False,D15,,home-depot-inc,"HOME DEPOT INC. DL-,05",Home Depot Inc.,,300.8,0.5347593582,129945.6,539635200000.0,2023-08-10T17:15:09+02:00
US0311621009,Amgen,AMG,,Biotechnology,,B,EUR,194,XET,XETR,Xetra,False,CX,D15,amgen-inc,"AMGEN INC. DL-,0001",Amgen Inc.,,238.4,0.0,173207.8,127305600000.0,2023-08-10T16:58:33+02:00
DE000A0XYG76,Deutsche Rohstoff,DR0,,Integrated Oil,Mining,C,EUR,194,XET,XETR,Xetra,False,D15,,deutsche-rohstoff-ag,DT.ROHSTOFF AG NA O.N.,Deutsche Rohstoff AG,,28.0,-0.8849557523,17763.5,140000000.0,2023-08-10T17:23:26+02:00
DE000A0Z1JH9,PSI Software,PSAN,,Packaged Software,Software,D,EUR,194,XET,XETR,Xetra,False,D15,,psi-aktiengesellschaft,PSI SOFTWARE AG NA O.N.,PSI Aktiengesellschaft,,27.2,4.2145593869,314404.4,427040000.0,2023-08-10T17:24:42+02:00
US0090661010,Airbnb,6Z1,,Other Consumer Services,,D,EUR,194,XET,XETR,Xetra,False,D15,,airbnb-inc,"AIRBNB INC. DL-,01",Airbnb Inc.,,126.46,0.2695845226,57164.9,51595680000.0,2023-08-10T17:15:25+02:00
AT0000785407,Fabasoft,FAA,,Information Technology Services,Software,D,EUR,194,XET,XETR,Xetra,False,D15,,fabasoft-ag,FABASOFT AG,Fabasoft AG,,17.3,-0.5747126437,1384.0,190300000.0,2023-08-10T09:46:57+02:00
US58933Y1055,Merck ,6MK,,Pharmaceuticals: Major,,D,EUR,194,XET,XETR,Xetra,False,D15,,merck-co-inc,"MERCK CO. DL-,01",Merck & Co. Inc.,,96.8,0.0,160353.8,346263280000.0,2023-08-10T15:12:57+02:00
FR0000125007,Compagnie de Saint Gobain SA,GOB,,Building Products,Building Materials: Other,C,EUR,194,XET,XETR,Xetra,False,CX,D15,compagnie-de-saint-gobain-s-a,ST GOBAIN EO 4,Compagnie de Saint-Gobain S.A.,,60.6,-0.5252790545,13868.89,31255662000.0,2023-08-10T16:47:29+02:00
DE000A31C305,Mynaric,M0YN,,Telecommunications Equipment,Communication Technology,D,EUR,194,XET,XETR,Xetra,False,D15,,mynaric-ag-na,MYNARIC AG NA O.N.,Mynaric AG,,20.3,1.5,46372.75,126469000.0,2023-08-10T16:40:40+02:00
DE000A1TNV91,Bitcoin Group,ADE,,Investment Managers,,C,EUR,194,XET,XETR,Xetra,False,D15,,bitcoin-group-se,BITCOIN GROUP SE O.N.,Bitcoin Group SE,,21.35,-2.0642201835,47074.65,106750000.0,2023-08-10T17:25:42+02:00
DK0060094928,Orsted A/S,D2G,,Electric Utilities,,A,EUR,194,XET,XETR,Xetra,False,CX,D15,orsted-a-s-dk-10,ORSTED A/S DK 10,,,75.82,-1.6601815824,144796.2,31873211600.0,2023-08-10T16:44:47+02:00
FR0010208488,Engie SA,GZF,,Electric Utilities,Multi-utilities,B,EUR,194,XET,XETR,Xetra,False,CX,D15,engie-s-a,ENGIE S.A. INH. EO 1,ENGIE S.A.,,14.614,0.4812981298,53522.94,35589328060.0,2023-08-10T15:23:13+02:00
DE000A1X3W00,Medigene,MDG1,,Biotechnology,Biotechnology,A,EUR,194,XET,XETR,Xetra,False,D15,,medigene-na-o-n-konv,MEDIGENE AG NA O.N.,MEDIGENE NA O.N. KONV.,,1.855,-1.8518518519,4790.35,45558800.0,2023-08-10T13:55:43+02:00
AT0000606306,Raiffeisen Bank International,RAW,,Major Banks,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,raiffeisen-bank-intl-ag,RAIFFEISEN BK INTL INH.,Raiffeisen Bank Intl AG,,13.45,0.6736526946,125029.99,4424243000.0,2023-08-10T15:13:20+02:00
DE000A1YC996,Social Chain,PU11,,Advertising/Marketing Services,Advertising,A,EUR,194,XET,XETR,Xetra,True,CX,D15,the-social-chain-ag,THE SOCIAL CHAIN AG NA ON,The Social Chain AG,,0.3,7.1428571428,10150.09,5511000.0,2023-08-10T16:26:12+02:00
DE0005654933,Einhell Germany,EIN3,,Tools & Hardware,Home Construction & Furnishings,D,EUR,194,XET,XETR,Xetra,False,D15,,einhell-germany-ag,EINHELL GERMANY VZO O.N.,Einhell Germany AG,,154.0,0.3911342894,526719.8,580580000.0,2023-08-10T17:22:03+02:00
US57636Q1040,Mastercard,M4I,,Miscellaneous Commercial Services,,D,EUR,194,XET,XETR,Xetra,False,D15,,mastercard-inc,"MASTERCARD INC.A DL-,0001",MasterCard Inc.,,362.6,1.2849162011,87208.0,510178200000.0,2023-08-10T17:13:44+02:00
FR0000124141,Veolia Environnement SA,VVD,,Water Utilities,Water,D,EUR,194,XET,XETR,Xetra,False,D15,,veolia-environnement,VEOLIA ENVIRONNE. EO 5,VEOLIA ENVIRONNEMENT,,28.34,2.0525747209,27953.46,20250913800.0,2023-08-10T16:59:17+02:00
AT0000A25NJ6,Wolftank Adisa Holding,WAH,,Investment Managers,,D,EUR,194,XET,XETR,Xetra,False,D15,,wolftank-adisa-hldg-o-n,WOLFTANK-ADISA HLDG O.N.,,,13.7,0.0,1702.5,65760000.0,2023-08-10T10:24:17+02:00
FR0000120644,Danone SA,BSN,,Food: Meat/Fish/Dairy,Food Products,D,EUR,194,XET,XETR,Xetra,False,D15,,danone,"DANONE S.A. EO -,25",Danone,,55.25,0.5642519111,2153.54,37340160000.0,2023-08-10T17:08:55+02:00
DE000A2GS633,Allgeier,AEIN,,Information Technology Services,IT-Services,C,EUR,194,XET,XETR,Xetra,False,CX,D15,allgeier-se,ALLGEIER SE NA O.N.,Allgeier SE,,22.5,-0.2217294901,24475.8,257400000.0,2023-08-10T14:50:32+02:00
US6745991058,Occidental Petroleum Corp,OPC,,Oil & Gas Production,Oil: Crude Producers,C,EUR,194,XET,XETR,Xetra,False,D15,,occidental-petroleum-corp,"OCCIDENTAL PET. DL-,20",Occidental Petroleum Corp.,,58.25,-1.1035653651,44358.7,63988207500.0,2023-08-10T16:56:47+02:00
US37045V1008,General Motors Co,8GM,,Motor Vehicles,,D,EUR,194,XET,XETR,Xetra,False,D15,,general-motors-co,"GENERAL MOTORS DL-,01",General Motors Co.,,32.05,-3.420219979,2114.05,44870000000.0,2023-08-10T17:11:22+02:00
DE0005855183,MS Industrie,MSAG,,Electronic Equipment/Instruments,Diversified Financial,B,EUR,194,XET,XETR,Xetra,False,CX,D15,ms-industrie-ag,MS INDUSTRIE AG,MS Industrie AG,,1.64,1.2345679012,1823.68,49200000.0,2023-08-10T17:22:08+02:00
FR0000120578,Sanofi SA,SNW,,Pharmaceuticals: Major,Pharmaceuticals,D,EUR,194,XET,XETR,Xetra,False,D15,,sanofi-aventis-s-a,SANOFI SA INHABER EO 2,Sanofi-Aventis S.A.,,97.69,1.3381742738,169365.71,123171459600.0,2023-08-10T17:15:28+02:00
US2441991054,Deere ,DCO,,Trucks/Construction/Farm Machinery,,D,EUR,194,XET,XETR,Xetra,False,D15,,deere-co,DEERE CO. DL 1,Deere & Co.,,399.0,0.6813020439,32259.4,214035570000.0,2023-08-10T17:03:50+02:00
US3364331070,First Solar,F3A,,Semiconductors,,D,EUR,194,XET,XETR,Xetra,False,D15,,first-solar-inc,"FIRST SOLAR INC. D -,001","First Solar, Inc.",,188.74,0.898107559,108837.66,20121571400.0,2023-08-10T17:25:06+02:00
DE000A2GS609,Wallstreet online,WSO1,,Investment Managers,Diversified Financial,D,EUR,194,XET,XETR,Xetra,False,D15,,smartbroker-holding-ag,SMARTBROKER HLDG INH O.N.,Smartbroker Holding AG,,10.1,0.0,26471.55,158368000.0,2023-08-10T17:21:49+02:00
US4878361082,Kellogg Co,KEL,,Food: Specialty/Candy,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,kellogg-co,"KELLOGG CO. DL -,25",Kellogg Co.,,58.12,-0.308747856,116.24,24480725200.0,2023-08-10T14:56:10+02:00
DE000BFB0027,Metro,B4B3,,Apparel/Footwear Retail,"Retail, Multiline",D,EUR,194,XET,XETR,Xetra,False,D15,,metro-ag-vzo-o-n,METRO AG VZO O.N.,,,6.85,0.0,0.0,2487235000.0,2023-08-09T17:35:07+02:00
LU2010095458,Global Fashion Group SA,GFG,,Apparel/Footwear Retail,"Retail, Internet",A,EUR,194,XET,XETR,Xetra,True,CX,D15,global-fashion-group-s-a,"GLOBAL FASHION GRP EO-,01",,Global Fashion Group S.A.,0.4718,-5.64,54124.33,105584122.0,2023-08-10T17:23:34+02:00
AT0000746409,Verbund,OEWA,,Electric Utilities,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,verbund-ag,VERBUND AG INH. A,VERBUND AG,,75.3,0.9383378016,21152.65,26160726000.0,2023-08-10T16:26:40+02:00
DE000A0KF6M8,HanseYachts,H9Y,,Recreational Products,Heavy Machinery,D,EUR,194,XET,XETR,Xetra,False,D15,,hanseyachts-aktiengesellschaft,HANSEYACHTS O.N.,HanseYachts Aktiengesellschaft,,2.08,0.0,0.0,39644800.0,2023-08-09T17:36:07+02:00
US75513E1010,Raytheon Technologies Corp,5UR,,Aerospace & Defense,,B,EUR,194,XET,XETR,Xetra,True,CX,D15,raytheon-technologies,"RTX CORP. -,01",Raytheon Technologies,,78.58,-0.7326932795,65303.66,134447236800.0,2023-08-10T17:26:52+02:00
DE0005759807,init innovation in traffic systems,IXX,,Information Technology Services,Electronic Components & Hardware,C,EUR,194,XET,XETR,Xetra,False,CX,D15,init-innovation-in-traffic-systems-ag,INIT INNOVATION O.N.,init innovation in traffic systems SE,,29.6,-0.6711409396,23850.9,297184000.0,2023-08-10T15:30:16+02:00
DE0006464506,Leifheit,LEI,,Home Furnishings,Household Appliances & Housewares,B,EUR,194,XET,XETR,Xetra,False,CX,D15,leifheit-ag,LEIFHEIT AG O.N.,Leifheit AG,,18.9,1.6129032258,108894.6,189000000.0,2023-08-10T17:14:36+02:00
FR0000120172,Carrefour SA,CAR,,Specialty Stores,Food Retailers and Wholesalers,D,EUR,194,XET,XETR,Xetra,False,D15,D15,carrefour-s-a,"CARREFOUR S.A. INH.EO 2,5",Carrefour S.A.,,18.175,0.5532503457,109.05,13488758000.0,2023-08-10T17:08:10+02:00
US8552441094,Starbucks Corp,SRB,,Restaurants,,D,EUR,194,XET,XETR,Xetra,False,D15,,starbucks-corporation,STARBUCKS CORP.,Starbucks Corporation,,92.2,0.8752735229,58955.5,105836380000.0,2023-08-10T15:45:01+02:00
US0258161092,American Express Co,AEC1,,Finance/Rental/Leasing,,C,EUR,194,XET,XETR,Xetra,False,CX,D15,american-express-co,"AMER. EXPRESS DL -,20",American Express Co.,,149.6,-0.2001334223,14903.8,111152800000.0,2023-08-10T13:27:56+02:00
DE0006569908,MLP,MLP,,Investment Managers,Diversified Financial,A,EUR,194,XET,XETR,Xetra,False,D15,,mlp-se,MLP SE INH. O.N.,MLP SE,,5.03,-1.56555773,145554.64,549728700.0,2023-08-10T17:04:28+02:00
DE0005854343,Ecotel Communication,E4C,,Specialty Telecommunications,Fixed-Line Telecommunication,D,EUR,194,XET,XETR,Xetra,False,D15,,ecotel-communication-ag,ECOTEL COMMUNICATION AG,ecotel communication ag,,17.4,0.0,89083.35,61074000.0,2023-08-10T17:15:28+02:00
US1101221083,Bristol-Myers Squibb Co,BRM,,Pharmaceuticals: Major,,D,EUR,194,XET,XETR,Xetra,False,D15,,bristol-myers-squibb-co,BRISTOL-MYERS SQUIBBDL-10,Bristol-Myers Squibb Co.,,55.4,0.7272727272,69197.6,161934200000.0,2023-08-10T15:30:01+02:00
DE000A3CRRN9,Cherry,C3RY,,Computer Peripherals,Electronic Components & Hardware,B,EUR,194,XET,XETR,Xetra,True,CX,D15,cherry-se,CHERRY SE O.N.,Cherry SE,,4.79,-1.3388259527,50657.25,112038100.0,2023-08-10T17:09:58+02:00
DE000A0LR9G9,Exasol,EXL,,Packaged Software,Software,D,EUR,194,XET,XETR,Xetra,False,D15,,exasol-ag,EXASOL AG NA O.N.,Exasol AG,,2.675,-3.9497307002,61807.83,65377000.0,2023-08-10T16:58:29+02:00
DE0006200108,Indus Holding,INH,,Miscellaneous Manufacturing,"Industrial, Diversified",D,EUR,194,XET,XETR,Xetra,False,D15,,indus-holding-ag,INDUS HOLDING AG,Indus Holding AG,,23.9,0.4201680672,255669.5,642910000.0,2023-08-10T17:12:04+02:00
DK0060448595,Coloplast A/S,CBHD,,Medical Specialties,,D,EUR,194,XET,XETR,Xetra,False,D15,,coloplast-as-b,COLOPLAST NAM. B DK 1,Coloplast AS B,,110.45,1.0521500457,19874.0,23857200000.0,2023-08-10T11:57:10+02:00
DE0007830572,Daldrup & Soehne,4DS,,Oilfield Services/Equipment,Renewable Energies,D,EUR,194,XET,XETR,Xetra,False,D15,,daldrup-soehne-ag,DALDRUP+SOEHNE AG,Daldrup & Söhne AG,,10.65,-4.9107142858,8280.3,63793500.0,2023-08-10T11:43:42+02:00
DE000A0JC8S7,Datagroup,D6H,,Information Technology Services,IT-Services,C,EUR,194,XET,XETR,Xetra,False,D15,,datagroup-se,DATAGROUP SE INH. O.N.,DATAGROUP SE,,55.5,-1.0695187166,165938.2,463425000.0,2023-08-10T17:18:28+02:00
FR0000130809,Societe Generale SA,SGE,,Major Banks,Banks,D,EUR,194,XET,XETR,Xetra,False,D15,,societe-generale-s-a,"STE GENERALE INH. EO 1,25",Société Générale S.A.,,25.68,0.7849293563,127767.59,21824918400.0,2023-08-10T17:19:36+02:00
US8725901040,T-Mobile US,TM5,,Wireless Telecommunications,,D,EUR,194,XET,XETR,Xetra,False,D15,,t-mobile-us-inc,"T-MOBILE US INC.DL,-00001",T-Mobile US Inc.,,125.7,-0.0159083679,334206.46,157989816000.0,2023-08-10T17:19:24+02:00
DE000A1K0201,Gesco,GSC1,,Other Metals/Minerals,"Industrial, Diversified",D,EUR,194,XET,XETR,Xetra,False,D15,,gesco-ag,GESCO SE NA O.N.,Gesco SE,Gesco SE,23.0,0.4366812227,43085.7,249320000.0,2023-08-10T17:05:40+02:00
US1921085049,Coeur Mining,CDM1,,Precious Metals,,D,EUR,194,XET,XETR,Xetra,False,D15,,coeur-mining-inc,"COEUR MINING DL -,01",Coeur Mining Inc.,,2.39,0.335852225,45307.26,,2023-08-10T14:25:24+02:00
